"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Precipitation (mm)	# of Observations for Daily Precipitation	Min Daily Precipitation	Max Daily Precipitation
	"Utah"	"49"	"Sep, 1991"	"1991/09"	1.29	44160	0.00	63.20
	"Utah"	"49"	"Oct, 1991"	"1991/10"	1.13	45632	0.00	65.50
	"Utah"	"49"	"Nov, 1991"	"1991/11"	1.23	44160	0.00	43.00
	"Utah"	"49"	"Dec, 1991"	"1991/12"	0.59	45632	0.00	34.80
	"Utah"	"49"	"Jan, 1992"	"1992/01"	0.55	45632	0.00	39.10
	"Utah"	"49"	"Feb, 1992"	"1992/02"	1.21	42688	0.00	54.90
	"Utah"	"49"	"Mar, 1992"	"1992/03"	1.53	45632	0.00	51.40
	"Utah"	"49"	"Apr, 1992"	"1992/04"	0.33	44160	0.00	23.80
	"Utah"	"49"	"May, 1992"	"1992/05"	1.44	45632	0.00	47.00
	"Utah"	"49"	"Jun, 1992"	"1992/06"	0.54	44160	0.00	19.50
	"Utah"	"49"	"Jul, 1992"	"1992/07"	0.96	45632	0.00	56.20
	"Utah"	"49"	"Aug, 1992"	"1992/08"	0.91	45632	0.00	25.90
	"Utah"	"49"	"Sep, 1992"	"1992/09"	0.50	44160	0.00	20.30
	"Utah"	"49"	"Oct, 1992"	"1992/10"	1.32	45632	0.00	62.00
	"Utah"	"49"	"Nov, 1992"	"1992/11"	0.77	44160	0.00	63.40
	"Utah"	"49"	"Dec, 1992"	"1992/12"	1.32	45632	0.00	63.40
	"Utah"	"49"	"Jan, 1993"	"1993/01"	2.65	45632	0.00	79.80
	"Utah"	"49"	"Feb, 1993"	"1993/02"	2.08	41216	0.00	66.00
	"Utah"	"49"	"Mar, 1993"	"1993/03"	1.32	45632	0.00	48.80
	"Utah"	"49"	"Apr, 1993"	"1993/04"	0.74	44160	0.00	55.90
	"Utah"	"49"	"May, 1993"	"1993/05"	1.36	45632	0.00	48.80
	"Utah"	"49"	"Jun, 1993"	"1993/06"	0.85	44160	0.00	41.70
	"Utah"	"49"	"Jul, 1993"	"1993/07"	0.61	45632	0.00	82.20
	"Utah"	"49"	"Aug, 1993"	"1993/08"	1.03	45632	0.00	42.50
	"Utah"	"49"	"Sep, 1993"	"1993/09"	0.35	44160	0.00	38.20
	"Utah"	"49"	"Oct, 1993"	"1993/10"	1.64	45632	0.00	50.40
	"Utah"	"49"	"Nov, 1993"	"1993/11"	0.72	44160	0.00	52.60
	"Utah"	"49"	"Dec, 1993"	"1993/12"	0.41	45632	0.00	38.90
	"Utah"	"49"	"Jan, 1994"	"1994/01"	0.39	45632	0.00	39.50
	"Utah"	"49"	"Feb, 1994"	"1994/02"	1.41	41216	0.00	46.80
	"Utah"	"49"	"Mar, 1994"	"1994/03"	0.73	45632	0.00	80.50
	"Utah"	"49"	"Apr, 1994"	"1994/04"	1.72	44160	0.00	54.50
	"Utah"	"49"	"May, 1994"	"1994/05"	0.68	45632	0.00	35.90
	"Utah"	"49"	"Jun, 1994"	"1994/06"	0.09	44160	0.00	13.10
	"Utah"	"49"	"Jul, 1994"	"1994/07"	0.26	45632	0.00	16.00
	"Utah"	"49"	"Aug, 1994"	"1994/08"	0.93	45632	0.00	32.90
	"Utah"	"49"	"Sep, 1994"	"1994/09"	1.03	44160	0.00	60.30
	"Utah"	"49"	"Oct, 1994"	"1994/10"	1.67	45632	0.00	64.50
	"Utah"	"49"	"Nov, 1994"	"1994/11"	1.55	44160	0.00	53.00
	"Utah"	"49"	"Dec, 1994"	"1994/12"	0.73	45632	0.00	33.60
