County,County Code,Year,count_hwDays_onDailyMaxTemp,count_hwDays_onDailyMaxHeatIndex,count_hwDays_onDailyNetHeatStress,state
"Ector County, TX",48135,1983-01-01,7,7,5,TX
"Ector County, TX",48135,1984-01-01,0,0,0,TX
"Ector County, TX",48135,1985-01-01,4,2,2,TX
"Ector County, TX",48135,1986-01-01,0,0,0,TX
"Ector County, TX",48135,1987-01-01,3,3,3,TX
"Ector County, TX",48135,1988-01-01,2,0,2,TX
"Ector County, TX",48135,1989-01-01,5,2,4,TX
"Ector County, TX",48135,1990-01-01,11,5,7,TX
"Ector County, TX",48135,1991-01-01,0,0,0,TX
"Ector County, TX",48135,1992-01-01,2,2,2,TX
"Ector County, TX",48135,1993-01-01,0,3,5,TX
"Ector County, TX",48135,1994-01-01,22,18,21,TX
"Ector County, TX",48135,1995-01-01,7,5,6,TX
"Ector County, TX",48135,1996-01-01,10,3,3,TX
"Ector County, TX",48135,1997-01-01,0,0,0,TX
"Ector County, TX",48135,1998-01-01,24,22,22,TX
"Ector County, TX",48135,1999-01-01,5,7,7,TX
"Ector County, TX",48135,2000-01-01,8,0,3,TX
"Ector County, TX",48135,2001-01-01,8,8,10,TX
"Ector County, TX",48135,2002-01-01,5,7,5,TX
"Ector County, TX",48135,2003-01-01,8,9,10,TX
"Ector County, TX",48135,2004-01-01,2,2,2,TX
"Ector County, TX",48135,2005-01-01,7,8,7,TX
"Ector County, TX",48135,2006-01-01,9,3,3,TX
"Ector County, TX",48135,2007-01-01,0,2,2,TX
"Ector County, TX",48135,2008-01-01,9,2,2,TX
"Ector County, TX",48135,2009-01-01,20,16,12,TX
"Ector County, TX",48135,2010-01-01,7,21,24,TX
"Edwards County, TX",48137,1981-01-01,0,0,3,TX
"Edwards County, TX",48137,1982-01-01,0,0,0,TX
"Edwards County, TX",48137,1983-01-01,0,0,0,TX
"Edwards County, TX",48137,1984-01-01,8,2,2,TX
"Edwards County, TX",48137,1985-01-01,5,2,0,TX
"Edwards County, TX",48137,1986-01-01,10,4,4,TX
"Edwards County, TX",48137,1987-01-01,0,2,2,TX
"Edwards County, TX",48137,1988-01-01,2,0,0,TX
"Edwards County, TX",48137,1989-01-01,13,10,6,TX
"Edwards County, TX",48137,1990-01-01,8,4,2,TX
"Edwards County, TX",48137,1991-01-01,0,2,0,TX
"Edwards County, TX",48137,1992-01-01,2,4,4,TX
"Edwards County, TX",48137,1993-01-01,5,2,2,TX
"Edwards County, TX",48137,1994-01-01,10,5,7,TX
"Edwards County, TX",48137,1995-01-01,7,7,7,TX
"Edwards County, TX",48137,1996-01-01,11,5,8,TX
"Edwards County, TX",48137,1997-01-01,2,2,3,TX
"Edwards County, TX",48137,1998-01-01,26,20,21,TX
"Edwards County, TX",48137,1999-01-01,3,5,5,TX
"Edwards County, TX",48137,2000-01-01,13,5,6,TX
"Edwards County, TX",48137,2001-01-01,3,2,3,TX
"Edwards County, TX",48137,2002-01-01,2,0,0,TX
"Edwards County, TX",48137,2003-01-01,8,12,12,TX
"Edwards County, TX",48137,2004-01-01,2,0,0,TX
"Edwards County, TX",48137,2005-01-01,10,12,12,TX
"Edwards County, TX",48137,2006-01-01,2,6,4,TX
"Edwards County, TX",48137,2007-01-01,0,2,2,TX
"Edwards County, TX",48137,2008-01-01,2,0,0,TX
"Edwards County, TX",48137,2009-01-01,23,23,23,TX
"Edwards County, TX",48137,2010-01-01,9,30,32,TX
"Ellis County, TX",48139,1981-01-01,0,2,2,TX
"Ellis County, TX",48139,1982-01-01,3,0,0,TX
"Ellis County, TX",48139,1983-01-01,2,0,4,TX
"Ellis County, TX",48139,1984-01-01,5,2,2,TX
"Ellis County, TX",48139,1985-01-01,5,0,4,TX
"Ellis County, TX",48139,1986-01-01,5,7,4,TX
"Ellis County, TX",48139,1987-01-01,4,0,9,TX
"Ellis County, TX",48139,1988-01-01,2,4,8,TX
"Ellis County, TX",48139,1989-01-01,0,0,0,TX
"Ellis County, TX",48139,1990-01-01,3,0,3,TX
"Ellis County, TX",48139,1991-01-01,0,0,0,TX
"Ellis County, TX",48139,1992-01-01,0,2,0,TX
"Ellis County, TX",48139,1993-01-01,4,4,4,TX
"Ellis County, TX",48139,1994-01-01,0,0,0,TX
"Ellis County, TX",48139,1995-01-01,0,5,6,TX
"Ellis County, TX",48139,1996-01-01,4,2,2,TX
"Ellis County, TX",48139,1997-01-01,0,2,0,TX
"Ellis County, TX",48139,1998-01-01,37,24,24,TX
"Ellis County, TX",48139,1999-01-01,14,13,12,TX
"Ellis County, TX",48139,2000-01-01,17,8,7,TX
"Ellis County, TX",48139,2001-01-01,3,6,4,TX
"Ellis County, TX",48139,2002-01-01,0,2,0,TX
"Ellis County, TX",48139,2003-01-01,6,5,5,TX
"Ellis County, TX",48139,2004-01-01,0,0,2,TX
"Ellis County, TX",48139,2005-01-01,2,3,7,TX
"Ellis County, TX",48139,2006-01-01,14,9,15,TX
"Ellis County, TX",48139,2007-01-01,0,0,2,TX
"Ellis County, TX",48139,2008-01-01,6,5,5,TX
"Ellis County, TX",48139,2009-01-01,40,17,11,TX
"Ellis County, TX",48139,2010-01-01,22,37,34,TX
"El Paso County, TX",48141,1981-01-01,13,15,15,TX
"El Paso County, TX",48141,1982-01-01,0,0,0,TX
"El Paso County, TX",48141,1983-01-01,0,0,0,TX
"El Paso County, TX",48141,1984-01-01,0,0,0,TX
"El Paso County, TX",48141,1985-01-01,8,7,5,TX
"El Paso County, TX",48141,1986-01-01,0,0,0,TX
"El Paso County, TX",48141,1987-01-01,0,0,0,TX
"El Paso County, TX",48141,1988-01-01,0,0,0,TX
"El Paso County, TX",48141,1989-01-01,8,7,7,TX
"El Paso County, TX",48141,1990-01-01,14,12,12,TX
"El Paso County, TX",48141,1991-01-01,2,0,0,TX
"El Paso County, TX",48141,1992-01-01,5,3,3,TX
"El Paso County, TX",48141,1993-01-01,0,2,2,TX
"El Paso County, TX",48141,1994-01-01,19,15,17,TX
"El Paso County, TX",48141,1995-01-01,4,4,4,TX
"El Paso County, TX",48141,1996-01-01,8,5,5,TX
"El Paso County, TX",48141,1997-01-01,4,4,4,TX
"El Paso County, TX",48141,1998-01-01,11,10,11,TX
"El Paso County, TX",48141,1999-01-01,7,8,8,TX
"El Paso County, TX",48141,2000-01-01,4,2,2,TX
"El Paso County, TX",48141,2001-01-01,4,4,4,TX
"El Paso County, TX",48141,2002-01-01,17,13,11,TX
"El Paso County, TX",48141,2003-01-01,4,8,8,TX
"El Paso County, TX",48141,2004-01-01,2,3,3,TX
"El Paso County, TX",48141,2005-01-01,15,12,14,TX
"El Paso County, TX",48141,2006-01-01,11,10,9,TX
"El Paso County, TX",48141,2007-01-01,4,3,5,TX
"El Paso County, TX",48141,2008-01-01,6,4,3,TX
"El Paso County, TX",48141,2009-01-01,14,15,16,TX
"El Paso County, TX",48141,2010-01-01,14,20,19,TX
"Erath County, TX",48143,1981-01-01,4,4,2,TX
"Erath County, TX",48143,1982-01-01,0,0,0,TX
"Erath County, TX",48143,1983-01-01,2,2,2,TX
"Erath County, TX",48143,1984-01-01,6,2,2,TX
"Erath County, TX",48143,1985-01-01,4,3,2,TX
"Erath County, TX",48143,1986-01-01,7,5,3,TX
"Erath County, TX",48143,1987-01-01,4,5,7,TX
"Erath County, TX",48143,1988-01-01,4,2,5,TX
"Erath County, TX",48143,1989-01-01,0,3,3,TX
"Erath County, TX",48143,1990-01-01,0,0,0,TX
"Erath County, TX",48143,1991-01-01,0,0,0,TX
"Erath County, TX",48143,1992-01-01,0,2,2,TX
"Erath County, TX",48143,1993-01-01,6,4,7,TX
"Erath County, TX",48143,1994-01-01,0,5,2,TX
"Erath County, TX",48143,1995-01-01,4,4,6,TX
"Erath County, TX",48143,1996-01-01,9,3,2,TX
"Erath County, TX",48143,1997-01-01,0,4,4,TX
"Erath County, TX",48143,1998-01-01,25,17,19,TX
"Erath County, TX",48143,1999-01-01,16,14,16,TX
"Erath County, TX",48143,2000-01-01,14,5,6,TX
"Erath County, TX",48143,2001-01-01,11,10,10,TX
"Erath County, TX",48143,2002-01-01,0,3,2,TX
"Erath County, TX",48143,2003-01-01,10,3,3,TX
"Erath County, TX",48143,2004-01-01,0,0,0,TX
"Erath County, TX",48143,2005-01-01,4,4,4,TX
"Erath County, TX",48143,2006-01-01,12,9,8,TX
"Erath County, TX",48143,2007-01-01,0,2,0,TX
"Erath County, TX",48143,2008-01-01,6,2,3,TX
"Erath County, TX",48143,2009-01-01,35,13,17,TX
"Erath County, TX",48143,2010-01-01,17,35,36,TX
"Falls County, TX",48145,1981-01-01,0,4,2,TX
"Falls County, TX",48145,1982-01-01,0,0,0,TX
"Falls County, TX",48145,1983-01-01,0,0,0,TX
"Falls County, TX",48145,1984-01-01,7,2,2,TX
"Falls County, TX",48145,1985-01-01,9,0,2,TX
"Falls County, TX",48145,1986-01-01,10,7,4,TX
"Falls County, TX",48145,1987-01-01,2,0,7,TX
"Falls County, TX",48145,1988-01-01,0,2,6,TX
"Falls County, TX",48145,1989-01-01,0,0,0,TX
"Falls County, TX",48145,1990-01-01,2,2,4,TX
"Falls County, TX",48145,1991-01-01,0,0,0,TX
"Falls County, TX",48145,1992-01-01,0,0,0,TX
"Falls County, TX",48145,1993-01-01,0,2,2,TX
"Falls County, TX",48145,1994-01-01,4,2,2,TX
"Falls County, TX",48145,1995-01-01,6,9,10,TX
"Falls County, TX",48145,1996-01-01,6,4,5,TX
"Falls County, TX",48145,1997-01-01,0,4,2,TX
"Falls County, TX",48145,1998-01-01,32,20,23,TX
"Falls County, TX",48145,1999-01-01,14,7,10,TX
"Falls County, TX",48145,2000-01-01,19,8,7,TX
"Falls County, TX",48145,2001-01-01,2,0,0,TX
"Falls County, TX",48145,2002-01-01,0,0,0,TX
"Falls County, TX",48145,2003-01-01,6,5,7,TX
"Falls County, TX",48145,2004-01-01,0,0,2,TX
"Falls County, TX",48145,2005-01-01,5,8,5,TX
"Falls County, TX",48145,2006-01-01,8,14,13,TX
"Falls County, TX",48145,2007-01-01,0,2,2,TX
"Falls County, TX",48145,2008-01-01,6,5,3,TX
"Falls County, TX",48145,2009-01-01,43,23,16,TX
"Falls County, TX",48145,2010-01-01,13,36,29,TX
"Fannin County, TX",48147,1981-01-01,0,5,2,TX
"Fannin County, TX",48147,1982-01-01,0,0,0,TX
"Fannin County, TX",48147,1983-01-01,0,2,0,TX
"Fannin County, TX",48147,1984-01-01,5,0,0,TX
"Fannin County, TX",48147,1985-01-01,4,0,2,TX
"Fannin County, TX",48147,1986-01-01,5,7,3,TX
"Fannin County, TX",48147,1987-01-01,3,5,11,TX
"Fannin County, TX",48147,1988-01-01,2,2,3,TX
"Fannin County, TX",48147,1989-01-01,0,0,0,TX
"Fannin County, TX",48147,1990-01-01,3,0,0,TX
"Fannin County, TX",48147,1991-01-01,0,0,0,TX
"Fannin County, TX",48147,1992-01-01,0,2,2,TX
"Fannin County, TX",48147,1993-01-01,10,3,6,TX
"Fannin County, TX",48147,1994-01-01,0,0,0,TX
"Fannin County, TX",48147,1995-01-01,0,3,3,TX
"Fannin County, TX",48147,1996-01-01,3,3,5,TX
"Fannin County, TX",48147,1997-01-01,0,2,4,TX
"Fannin County, TX",48147,1998-01-01,30,24,27,TX
"Fannin County, TX",48147,1999-01-01,12,13,13,TX
"Fannin County, TX",48147,2000-01-01,27,6,10,TX
"Fannin County, TX",48147,2001-01-01,2,4,4,TX
"Fannin County, TX",48147,2002-01-01,0,0,0,TX
"Fannin County, TX",48147,2003-01-01,7,2,5,TX
"Fannin County, TX",48147,2004-01-01,0,0,0,TX
"Fannin County, TX",48147,2005-01-01,0,2,5,TX
"Fannin County, TX",48147,2006-01-01,23,16,12,TX
"Fannin County, TX",48147,2007-01-01,0,0,2,TX
"Fannin County, TX",48147,2008-01-01,7,4,5,TX
"Fannin County, TX",48147,2009-01-01,35,16,12,TX
"Fannin County, TX",48147,2010-01-01,23,41,42,TX
"Fayette County, TX",48149,1981-01-01,0,2,2,TX
"Fayette County, TX",48149,1982-01-01,0,0,2,TX
"Fayette County, TX",48149,1983-01-01,0,0,0,TX
"Fayette County, TX",48149,1984-01-01,6,2,0,TX
"Fayette County, TX",48149,1985-01-01,11,0,2,TX
"Fayette County, TX",48149,1986-01-01,12,4,3,TX
"Fayette County, TX",48149,1987-01-01,2,0,7,TX
"Fayette County, TX",48149,1988-01-01,0,0,7,TX
"Fayette County, TX",48149,1989-01-01,3,2,4,TX
"Fayette County, TX",48149,1990-01-01,4,6,4,TX
"Fayette County, TX",48149,1991-01-01,0,0,0,TX
"Fayette County, TX",48149,1992-01-01,0,2,4,TX
"Fayette County, TX",48149,1993-01-01,0,0,0,TX
"Fayette County, TX",48149,1994-01-01,4,3,3,TX
"Fayette County, TX",48149,1995-01-01,8,13,11,TX
"Fayette County, TX",48149,1996-01-01,6,2,4,TX
"Fayette County, TX",48149,1997-01-01,0,2,4,TX
"Fayette County, TX",48149,1998-01-01,25,21,26,TX
"Fayette County, TX",48149,1999-01-01,9,7,10,TX
"Fayette County, TX",48149,2000-01-01,20,5,4,TX
"Fayette County, TX",48149,2001-01-01,3,0,0,TX
"Fayette County, TX",48149,2002-01-01,0,0,0,TX
"Fayette County, TX",48149,2003-01-01,5,4,6,TX
"Fayette County, TX",48149,2004-01-01,2,2,2,TX
"Fayette County, TX",48149,2005-01-01,11,12,14,TX
"Fayette County, TX",48149,2006-01-01,4,7,6,TX
"Fayette County, TX",48149,2007-01-01,0,2,3,TX
"Fayette County, TX",48149,2008-01-01,10,6,2,TX
"Fayette County, TX",48149,2009-01-01,39,20,19,TX
"Fayette County, TX",48149,2010-01-01,11,30,27,TX
"Fisher County, TX",48151,1981-01-01,2,3,3,TX
"Fisher County, TX",48151,1982-01-01,0,0,0,TX
"Fisher County, TX",48151,1983-01-01,4,0,2,TX
"Fisher County, TX",48151,1984-01-01,2,0,0,TX
"Fisher County, TX",48151,1985-01-01,2,0,0,TX
"Fisher County, TX",48151,1986-01-01,5,2,4,TX
"Fisher County, TX",48151,1987-01-01,2,7,10,TX
"Fisher County, TX",48151,1988-01-01,0,0,0,TX
"Fisher County, TX",48151,1989-01-01,4,2,2,TX
"Fisher County, TX",48151,1990-01-01,5,7,4,TX
"Fisher County, TX",48151,1991-01-01,0,0,0,TX
"Fisher County, TX",48151,1992-01-01,0,2,2,TX
"Fisher County, TX",48151,1993-01-01,2,4,6,TX
"Fisher County, TX",48151,1994-01-01,16,16,12,TX
"Fisher County, TX",48151,1995-01-01,5,10,11,TX
"Fisher County, TX",48151,1996-01-01,12,4,2,TX
"Fisher County, TX",48151,1997-01-01,0,2,2,TX
"Fisher County, TX",48151,1998-01-01,27,20,19,TX
"Fisher County, TX",48151,1999-01-01,4,8,10,TX
"Fisher County, TX",48151,2000-01-01,12,4,4,TX
"Fisher County, TX",48151,2001-01-01,9,10,10,TX
"Fisher County, TX",48151,2002-01-01,0,0,0,TX
"Fisher County, TX",48151,2003-01-01,6,8,10,TX
"Fisher County, TX",48151,2004-01-01,0,0,0,TX
"Fisher County, TX",48151,2005-01-01,2,5,6,TX
"Fisher County, TX",48151,2006-01-01,13,13,12,TX
"Fisher County, TX",48151,2007-01-01,0,3,5,TX
"Fisher County, TX",48151,2008-01-01,4,3,3,TX
"Fisher County, TX",48151,2009-01-01,31,15,16,TX
"Fisher County, TX",48151,2010-01-01,4,25,29,TX
"Floyd County, TX",48153,1981-01-01,8,10,8,TX
"Floyd County, TX",48153,1982-01-01,0,2,2,TX
"Floyd County, TX",48153,1983-01-01,12,6,6,TX
"Floyd County, TX",48153,1984-01-01,0,0,0,TX
"Floyd County, TX",48153,1985-01-01,0,2,0,TX
"Floyd County, TX",48153,1986-01-01,7,2,3,TX
"Floyd County, TX",48153,1987-01-01,0,3,3,TX
"Floyd County, TX",48153,1988-01-01,0,0,0,TX
"Floyd County, TX",48153,1989-01-01,2,6,4,TX
"Floyd County, TX",48153,1990-01-01,14,11,10,TX
"Floyd County, TX",48153,1991-01-01,0,0,0,TX
"Floyd County, TX",48153,1992-01-01,0,0,0,TX
"Floyd County, TX",48153,1993-01-01,2,5,8,TX
"Floyd County, TX",48153,1994-01-01,18,12,15,TX
"Floyd County, TX",48153,1995-01-01,8,7,7,TX
"Floyd County, TX",48153,1996-01-01,7,2,2,TX
"Floyd County, TX",48153,1997-01-01,0,0,0,TX
"Floyd County, TX",48153,1998-01-01,24,22,24,TX
"Floyd County, TX",48153,1999-01-01,0,5,5,TX
"Floyd County, TX",48153,2000-01-01,10,3,3,TX
"Floyd County, TX",48153,2001-01-01,12,11,15,TX
"Floyd County, TX",48153,2002-01-01,0,4,0,TX
"Floyd County, TX",48153,2003-01-01,10,8,9,TX
"Floyd County, TX",48153,2004-01-01,0,0,0,TX
"Floyd County, TX",48153,2005-01-01,0,0,0,TX
"Floyd County, TX",48153,2006-01-01,18,12,14,TX
"Floyd County, TX",48153,2007-01-01,0,2,0,TX
"Floyd County, TX",48153,2008-01-01,9,3,3,TX
"Floyd County, TX",48153,2009-01-01,26,20,23,TX
"Floyd County, TX",48153,2010-01-01,0,15,20,TX
"Foard County, TX",48155,1981-01-01,5,5,5,TX
"Foard County, TX",48155,1982-01-01,0,0,0,TX
"Foard County, TX",48155,1983-01-01,10,7,8,TX
"Foard County, TX",48155,1984-01-01,2,0,0,TX
"Foard County, TX",48155,1985-01-01,4,0,0,TX
"Foard County, TX",48155,1986-01-01,8,5,7,TX
"Foard County, TX",48155,1987-01-01,0,6,7,TX
"Foard County, TX",48155,1988-01-01,0,0,4,TX
"Foard County, TX",48155,1989-01-01,2,2,2,TX
"Foard County, TX",48155,1990-01-01,2,6,2,TX
"Foard County, TX",48155,1991-01-01,0,0,0,TX
"Foard County, TX",48155,1992-01-01,0,2,2,TX
"Foard County, TX",48155,1993-01-01,2,5,5,TX
"Foard County, TX",48155,1994-01-01,13,9,7,TX
"Foard County, TX",48155,1995-01-01,3,9,6,TX
"Foard County, TX",48155,1996-01-01,8,8,8,TX
"Foard County, TX",48155,1997-01-01,0,2,4,TX
"Foard County, TX",48155,1998-01-01,34,22,24,TX
"Foard County, TX",48155,1999-01-01,2,6,8,TX
"Foard County, TX",48155,2000-01-01,12,2,2,TX
"Foard County, TX",48155,2001-01-01,16,15,17,TX
"Foard County, TX",48155,2002-01-01,0,0,0,TX
"Foard County, TX",48155,2003-01-01,11,7,7,TX
"Foard County, TX",48155,2004-01-01,0,2,0,TX
"Foard County, TX",48155,2005-01-01,0,2,4,TX
"Foard County, TX",48155,2006-01-01,14,10,12,TX
"Foard County, TX",48155,2007-01-01,0,5,3,TX
"Foard County, TX",48155,2008-01-01,7,5,5,TX
"Foard County, TX",48155,2009-01-01,24,10,11,TX
"Foard County, TX",48155,2010-01-01,4,17,24,TX
"Fort Bend County, TX",48157,1981-01-01,0,2,0,TX
"Fort Bend County, TX",48157,1982-01-01,3,0,0,TX
"Fort Bend County, TX",48157,1983-01-01,0,3,0,TX
"Fort Bend County, TX",48157,1984-01-01,4,0,0,TX
"Fort Bend County, TX",48157,1985-01-01,12,3,3,TX
"Fort Bend County, TX",48157,1986-01-01,11,2,0,TX
"Fort Bend County, TX",48157,1987-01-01,0,6,5,TX
"Fort Bend County, TX",48157,1988-01-01,4,0,5,TX
"Fort Bend County, TX",48157,1989-01-01,0,2,3,TX
"Fort Bend County, TX",48157,1990-01-01,6,0,0,TX
"Fort Bend County, TX",48157,1991-01-01,0,2,0,TX
"Fort Bend County, TX",48157,1992-01-01,0,4,4,TX
"Fort Bend County, TX",48157,1993-01-01,0,0,0,TX
"Fort Bend County, TX",48157,1994-01-01,4,2,0,TX
"Fort Bend County, TX",48157,1995-01-01,0,6,9,TX
"Fort Bend County, TX",48157,1996-01-01,5,4,5,TX
"Fort Bend County, TX",48157,1997-01-01,0,3,3,TX
"Fort Bend County, TX",48157,1998-01-01,35,21,30,TX
"Fort Bend County, TX",48157,1999-01-01,11,6,6,TX
"Fort Bend County, TX",48157,2000-01-01,30,6,6,TX
"Fort Bend County, TX",48157,2001-01-01,0,0,0,TX
"Fort Bend County, TX",48157,2002-01-01,0,0,0,TX
"Fort Bend County, TX",48157,2003-01-01,2,3,3,TX
"Fort Bend County, TX",48157,2004-01-01,0,0,2,TX
"Fort Bend County, TX",48157,2005-01-01,13,10,15,TX
"Fort Bend County, TX",48157,2006-01-01,2,11,7,TX
"Fort Bend County, TX",48157,2007-01-01,0,6,6,TX
"Fort Bend County, TX",48157,2008-01-01,4,2,0,TX
"Fort Bend County, TX",48157,2009-01-01,49,17,17,TX
"Fort Bend County, TX",48157,2010-01-01,8,21,21,TX
"Franklin County, TX",48159,1981-01-01,0,2,0,TX
"Franklin County, TX",48159,1982-01-01,0,0,0,TX
"Franklin County, TX",48159,1983-01-01,0,2,0,TX
"Franklin County, TX",48159,1984-01-01,8,2,0,TX
"Franklin County, TX",48159,1985-01-01,2,0,0,TX
"Franklin County, TX",48159,1986-01-01,4,7,3,TX
"Franklin County, TX",48159,1987-01-01,5,0,3,TX
"Franklin County, TX",48159,1988-01-01,4,3,3,TX
"Franklin County, TX",48159,1989-01-01,0,0,0,TX
"Franklin County, TX",48159,1990-01-01,2,0,0,TX
"Franklin County, TX",48159,1991-01-01,0,0,0,TX
"Franklin County, TX",48159,1992-01-01,0,2,2,TX
"Franklin County, TX",48159,1993-01-01,0,2,4,TX
"Franklin County, TX",48159,1994-01-01,0,3,0,TX
"Franklin County, TX",48159,1995-01-01,0,5,12,TX
"Franklin County, TX",48159,1996-01-01,3,3,3,TX
"Franklin County, TX",48159,1997-01-01,0,0,6,TX
"Franklin County, TX",48159,1998-01-01,35,16,20,TX
"Franklin County, TX",48159,1999-01-01,7,9,10,TX
"Franklin County, TX",48159,2000-01-01,16,4,5,TX
"Franklin County, TX",48159,2001-01-01,0,2,0,TX
"Franklin County, TX",48159,2002-01-01,0,0,0,TX
"Franklin County, TX",48159,2003-01-01,4,2,4,TX
"Franklin County, TX",48159,2004-01-01,2,0,2,TX
"Franklin County, TX",48159,2005-01-01,3,9,11,TX
"Franklin County, TX",48159,2006-01-01,26,22,24,TX
"Franklin County, TX",48159,2007-01-01,0,4,5,TX
"Franklin County, TX",48159,2008-01-01,6,6,4,TX
"Franklin County, TX",48159,2009-01-01,47,20,20,TX
"Franklin County, TX",48159,2010-01-01,21,37,36,TX
"Freestone County, TX",48161,1981-01-01,0,6,4,TX
"Freestone County, TX",48161,1982-01-01,2,0,0,TX
"Freestone County, TX",48161,1983-01-01,0,0,0,TX
"Freestone County, TX",48161,1984-01-01,9,2,0,TX
"Freestone County, TX",48161,1985-01-01,4,0,2,TX
"Freestone County, TX",48161,1986-01-01,5,5,0,TX
"Freestone County, TX",48161,1987-01-01,3,0,8,TX
"Freestone County, TX",48161,1988-01-01,0,4,4,TX
"Freestone County, TX",48161,1989-01-01,0,0,0,TX
"Freestone County, TX",48161,1990-01-01,2,2,3,TX
"Freestone County, TX",48161,1991-01-01,0,0,0,TX
"Freestone County, TX",48161,1992-01-01,0,2,2,TX
"Freestone County, TX",48161,1993-01-01,0,0,4,TX
"Freestone County, TX",48161,1994-01-01,0,2,0,TX
"Freestone County, TX",48161,1995-01-01,2,8,10,TX
"Freestone County, TX",48161,1996-01-01,5,0,4,TX
"Freestone County, TX",48161,1997-01-01,0,0,0,TX
"Freestone County, TX",48161,1998-01-01,37,19,26,TX
"Freestone County, TX",48161,1999-01-01,11,12,9,TX
"Freestone County, TX",48161,2000-01-01,23,8,8,TX
"Freestone County, TX",48161,2001-01-01,0,0,0,TX
"Freestone County, TX",48161,2002-01-01,0,0,2,TX
"Freestone County, TX",48161,2003-01-01,4,5,6,TX
"Freestone County, TX",48161,2004-01-01,0,0,2,TX
"Freestone County, TX",48161,2005-01-01,0,2,2,TX
"Freestone County, TX",48161,2006-01-01,10,9,13,TX
"Freestone County, TX",48161,2007-01-01,0,4,4,TX
"Freestone County, TX",48161,2008-01-01,9,7,5,TX
"Freestone County, TX",48161,2009-01-01,50,25,24,TX
"Freestone County, TX",48161,2010-01-01,19,32,33,TX
"Frio County, TX",48163,1981-01-01,0,0,0,TX
"Frio County, TX",48163,1982-01-01,0,0,0,TX
"Frio County, TX",48163,1983-01-01,0,0,0,TX
"Frio County, TX",48163,1984-01-01,6,3,0,TX
"Frio County, TX",48163,1985-01-01,2,0,0,TX
"Frio County, TX",48163,1986-01-01,9,0,0,TX
"Frio County, TX",48163,1987-01-01,0,2,2,TX
"Frio County, TX",48163,1988-01-01,0,0,2,TX
"Frio County, TX",48163,1989-01-01,14,2,0,TX
"Frio County, TX",48163,1990-01-01,10,2,2,TX
"Frio County, TX",48163,1991-01-01,0,2,0,TX
"Frio County, TX",48163,1992-01-01,0,3,4,TX
"Frio County, TX",48163,1993-01-01,0,0,0,TX
"Frio County, TX",48163,1994-01-01,4,3,6,TX
"Frio County, TX",48163,1995-01-01,9,4,4,TX
"Frio County, TX",48163,1996-01-01,6,6,5,TX
"Frio County, TX",48163,1997-01-01,0,7,11,TX
"Frio County, TX",48163,1998-01-01,29,21,22,TX
"Frio County, TX",48163,1999-01-01,5,3,8,TX
"Frio County, TX",48163,2000-01-01,10,5,2,TX
"Frio County, TX",48163,2001-01-01,4,2,3,TX
"Frio County, TX",48163,2002-01-01,3,0,0,TX
"Frio County, TX",48163,2003-01-01,6,16,12,TX
"Frio County, TX",48163,2004-01-01,4,3,3,TX
"Frio County, TX",48163,2005-01-01,12,13,16,TX
"Frio County, TX",48163,2006-01-01,2,9,9,TX
"Frio County, TX",48163,2007-01-01,0,2,2,TX
"Frio County, TX",48163,2008-01-01,5,0,2,TX
"Frio County, TX",48163,2009-01-01,29,15,15,TX
"Frio County, TX",48163,2010-01-01,8,29,28,TX
"Gaines County, TX",48165,1981-01-01,5,6,8,TX
"Gaines County, TX",48165,1982-01-01,0,0,0,TX
"Gaines County, TX",48165,1983-01-01,7,2,0,TX
"Gaines County, TX",48165,1984-01-01,0,0,0,TX
"Gaines County, TX",48165,1985-01-01,0,0,2,TX
"Gaines County, TX",48165,1986-01-01,0,0,2,TX
"Gaines County, TX",48165,1987-01-01,0,3,3,TX
"Gaines County, TX",48165,1988-01-01,0,0,2,TX
"Gaines County, TX",48165,1989-01-01,6,4,7,TX
"Gaines County, TX",48165,1990-01-01,17,12,9,TX
"Gaines County, TX",48165,1991-01-01,0,0,0,TX
"Gaines County, TX",48165,1992-01-01,0,0,0,TX
"Gaines County, TX",48165,1993-01-01,0,5,5,TX
"Gaines County, TX",48165,1994-01-01,20,15,19,TX
"Gaines County, TX",48165,1995-01-01,7,7,7,TX
"Gaines County, TX",48165,1996-01-01,5,3,3,TX
"Gaines County, TX",48165,1997-01-01,0,2,2,TX
"Gaines County, TX",48165,1998-01-01,23,23,24,TX
"Gaines County, TX",48165,1999-01-01,5,6,6,TX
"Gaines County, TX",48165,2000-01-01,11,6,3,TX
"Gaines County, TX",48165,2001-01-01,9,5,9,TX
"Gaines County, TX",48165,2002-01-01,2,2,3,TX
"Gaines County, TX",48165,2003-01-01,10,8,8,TX
"Gaines County, TX",48165,2004-01-01,4,4,4,TX
"Gaines County, TX",48165,2005-01-01,9,5,5,TX
"Gaines County, TX",48165,2006-01-01,9,10,8,TX
"Gaines County, TX",48165,2007-01-01,2,2,2,TX
"Gaines County, TX",48165,2008-01-01,9,6,5,TX
"Gaines County, TX",48165,2009-01-01,26,26,14,TX
"Gaines County, TX",48165,2010-01-01,6,16,22,TX
